id,text,user_id
707489210119364609,"@Dom_Eden Hello, sorry to read your Tweet. Could you please tell me where you are located so the local team can help you?",142294033
565800438608691200,MT @AXAPPPbusiness What #tech trends could benefit your business? @bdaily: 4 trends to make a difference http://t.co/iFYh734KsR,142294033
659717952288202753,How is #climatechange affecting #cities &amp; #SMEs? Discover the results of the 1st global survey #AXA https://t.co/T2c2QI7EhV #AXAClimate,142294033
544790312938270720,"""AXA is now the 1st #insurance company ever to #protect people both in physical &amp; virtual world"" @fredtardy @ingress http://t.co/EcFkqCHG0Q",142294033
725264312592306176,".@VivaTech #Startups Challenge: How #AXA could use a collaborative platform to develop a new #CustomerService?
https://t.co/B6GYlydLEU",142294033
690202903697625088,".@LinkedIn is an engine of the #AXA's transformation in HR, Distrib, Media &amp; Comms cc @veroniqueweill &amp; @jeffweiner https://t.co/woxzcqhaSb",142294033
467285675000487936,Le Rapport d’activité international AXA Atout Cœur? Disponible dès maintenant! http://t.co/eTq5RbgUqK #AXAAtoutCoeur http://t.co/JIk8ZlA3TX,142294033
710531695276007425,"2 weeks ago, #AXA held the #WomenInDistrib Day to exchange ideas &amp; find ways to move toward greater #gender equality
https://t.co/xyCoFtqa9S",142294033
714745978788700160,"@DawnieRoberts Hello, sorry to read this. Could you please let me know where you are located so the local team can help you?",142294033
513236148232019969,"Du 20 au 22 sept, AXA s'associe à l'#ImpactJournalism Day : 40 journaux participent à  l'événement avec @sparknews. http://t.co/NJtCIs0qdv",142294033
446322720486076416,Study reveals Statins may slow down progression of advanced #multiplesclerosis @imperialcollege,142294033
476362976191348736,RT @microensure: Excited that @AXA and @sanlam have joined us to help reach millions more with #microinsurance!  http://t.co/RFjZvAPdae @Ga…,142294033
665477232668856320,"RT @AXALuxembourg: We send our prayers to the people of Paris, especially the victims and families of the terrorist attack, as well as our …",142294033
413610123680968704,"Stéphane Guinet, Directeur général d’#AXA Global Direct, est nommé au Comité Exécutif du Groupe #AXA http://t.co/ZCIsdCU9dh",142294033
419110234171645952,"RT @AXAPPPhealth: Instead of one big unmanageable New Year's Resolution, why not try our #52LittleThings challenge... http://t.co/xjwcmrcQ9e",142294033
616902583337230336,"""What are the #innovations to align finance to #sustainability?"" Simon Zadek @fininquiry @UNEP #sustainablefinance http://t.co/LOPHrGDoHo",142294033
545222497852219392,Have you picked up your Christmas tree yet? Here are some tips for getting it home safely http://t.co/ixxFcDtvUW via @PC_360,142294033
479247220600885248,Good article for our #advisors from @LifeHealthPro on reaching seniors http://t.co/Mj2m8hwmcw,142294033
734640275847585792,"@jmgobet Bonjour, les équipes d'@axavotreservice vont vous apporter leur aide !",142294033
446690145299746817,"RT @AXA_Banque
#LesJeunesEtArgent éducation financière : rôle prépondérant des #Parents : http://t.co/Haudi4vaGO",142294033
575600077365870592,Steve Jobs said the #smartphone would change the world. By 2020 80% of the world will own 1: http://t.co/kXEyD4d6Jx,142294033
454278892799266817,"RT @AXA_US
How much money will you need to retire? Look into the #future. http://t.co/GobXdQDiZK #NRPW",142294033
519538460722343936,#Ebola: .@AXA will match each euro donated by AXA employees http://t.co/asnsFtN2qK,142294033
585790721023676416,"1er investissement d'@AXAVentures, 1M€ dans un service #cloud de contact management pour les pros: @Evercontact http://t.co/HcieOtOJAi",142294033
459225344545783809,Interesting study &amp; article on tech talent in #insurance RT @KathyBurger Which Industry Leads In IT Job Creation? http://t.co/PDXj4GCuT2,142294033
512504339051872256,AXA is proud to be the main sponsor of #ImpactJournalism Day with @sparknews. Starting on September 20. Check out for innovative projects,142294033
596290461377163264,"With @endeavor_global partnership, AXA will mentor #entrepreneurs from emerging countries via AXA Hearts in Action http://t.co/rxCK1jzio5",142294033
461119720620449792,Find all the videos of the 2013 #Annualreport AXA on http://t.co/Qbk6a9JVjb and http://annualreport.axa/ http://t.co/9QtTAlGCT6,142294033
645980285482483712,Watch #Robots that come to the rescue after a #disaster #TED #innovation http://t.co/eGUpkEgokw,142294033
659668988864122880,"""Adaptation to #climatechange is also an opportunity for #SMEs and #Cities: Infrastructure, #innovation, jobs creation, etc..."" #AXAClimate",142294033
521670455233495041,#iddr2014 – @unisdr : découvrez les actions d’AXA pour réduire les risques de catastrophes naturelles http://t.co/x7EUIqDNRn,142294033
503924340740861952,"RT @AXABizTeam: Applications for our #ModernApprenticeship in Financial Services close in one week. Don't miss out, apply today: http://t.c…",142294033
697039753032687616,"@DubaiNameShame Hello, sorry to see your Tweet. Could you please send me via DM more info (country, policy) so I can look into this for you?",142294033
512618358684909568,"""AXA's progress on corporate responsibility has been highlighted both internally and externally by  various ratings and rankings"" @AKSParis",142294033
595982741159677952,1er trimestre 2015 @AXA : Chiffre d’Affaires en hausse de 10% en publié http://t.co/9pwUsrV4sa http://t.co/s61lm55l6x,142294033
467236056635834368,RT @AXA_US: Need help identifying your #goals? Use our Step Ahead guide to get started http://t.co/LKzUXirxF2 #success #financialplanning,142294033
466914029899091968,RT @axavotreservice: Découvrez les projets #PartagerProteger du mois de mai et votez pour votre préféré ! Fin des votes le 31 mai prochain …,142294033
734781390269612033,"As a responsible #health insurer &amp; investor, #AXA has decided to divest its #tobacco industry assets (€1.8bn) https://t.co/i06mFyFLEI",142294033
671377002474168320,"📢 CP: #AXA annonce avoir finalisé l'acquisition de 100% de CIL, leader assurance vie, épargne, retraite en Égypte https://t.co/Hv4wcjD2rc",142294033
581434247359152129,"1,528 teams of datascientists in #AXA's first #datascience competition on @Kaggle http://t.co/O9m6WYU7sV #innovation http://t.co/jg2Nsb991p",142294033
568693393846603776,#AXA Group will publish its full year 2014 results Wednesday 02/25. PR &amp; Live Tweet at 7am. #AXARésultats2014,142294033
492219981036523520,Découvrez en vidéo le fonctionnement de cet extincteur de poche: http://t.co/8eXSB8VAE6 #AXAPeopleProtectors http://t.co/UNF1pTlbz9,142294033
468725789278871552,«Nous investissons 800 millions € dans la technologie sur 2013-2015» #VWeill Directrice des opérations Groupe @AXA http://t.co/utS1xwOWGa,142294033
726068814140608512,"@KGuigan Hello, sorry to read this. The @AXA_Ireland team will offer their help",142294033
522011542985113600,MT @AXAPPPhealth Grapefruit juice could help weight loss. Would you give it a go? http://t.co/qVfz6yA5ta http://t.co/pX5zyf3TTv,142294033
588623916471422976,"#women In #Technology: ""The Rise Of The Female CDO"" @Forbes examines http://t.co/sn5uw5i78D",142294033
521950307958673408,Extreme weather is risky business http://t.co/ylRGKQLcYJ via @usatoday,142294033
486064614036078592,Medical Myth: All Health #Insurance Plans Created Equal http://t.co/lUNy7o39w5 @Forbes,142294033
459617941286178817,"Suivez Emmanuelle, ingénieur chez #AXA dans son travail de prévention contre les risques #Rapportannuel http://t.co/4jPsext9mc",142294033
479654879938363392,Stay informed! Six #Insurance jobs that are affected by #technology and customer centricity http://t.co/yyPcDvNIfy via @PC_360,142294033
679311661677826052,"@Thefacebookpoet Hello, sorry to see your tweet. The @axavotreservice team will offer their help. Best regards,",142294033
699987792537976833,".@AXASegurosEs launched ""Opensurance"", a program that helps digital #startups &amp; employees to develop #insurtech projects",142294033
719934841920294912,@yubi_fernandez @AXAMexico Sorry to read this. The @AXAResponde team will offer their help!,142294033
609258098004357121,China's greenhouse gas emissions could start to decline within 10 years says report by @LSEnews  http://t.co/PQnWbMWPD8 #environment,142294033
593335436770156544,"Depuis Déc. 2014, les assurés fr. peuvent faire leur #constat auto via #Smartphone avec l'app. ""e-constat auto"" http://t.co/xvRSfxuh2P",142294033
524200909106995203,"For those who missed #CoolMonday Quizz. Answer as quickly as possible, Retweet and challenge your friends! http://t.co/g6tMxzRX5G",142294033
476385697067446273,RT @AXABizTeam: We understand what's important to your small business. See the #LittleThings we and @AXAPPPbusiness could do for you http:/…,142294033
421264204163985408,"RT @MacmillanDGLan: Thanks to @AXAUK for their £25K donation as part of their #LittleBigThings campaign for 2014. Find out more at 
http://…",142294033
470865847733723136,"RT @i_montaigne: ""Les bénéfices de l'#euro sont multiples et durables"" =&gt; Interview en vidéo d'Henri de Castries, PDG @AXA =&gt; http://t.co/c…",142294033
469095378735079424,"Pragmatique ou avisé, quel est votre profil ? Faites le test maintenant ! http://t.co/8zzqFtqqzn #RapportAnnuel @AXA http://t.co/TJIfPh3q6Y",142294033
461536964874080256,"Tribune by E.Chaney #ChiefEcon #AXA ""Why weaker than expected US GDP growth is good news, in the short term at least"" http://t.co/5pXjquM8zU",142294033
420578137475260416,"""Market solutions might advance a more robust financial system"" #HenrideCastries #ChiefEconomist #EricChaney #AXA http://t.co/XdwSIZ2HNg",142294033
451698229994717184,Interesting article RT @BusInsMagazine Risk managers advised to focus on building resilient firms http://t.co/25qGjrf7hm,142294033
469442066037350400,RT @AXA_US: AXA Achiever @Eelrasco offers financial #education programs for all ages; apt for National Family Month http://t.co/X44uXWoBOg …,142294033
682203708374036480,RT @JL_LaurentJosi: ICBC AXA ends 2015 with an A2 IFSR from .@MoodysRatings reflecting its financial strength &amp; stability in China. More:ht…,142294033
525557435529191424,Indicateurs d’activité 9M 2014 #AXA: Croissance de l’ensemble des lignes de métier http://t.co/VC4VljLh16,142294033
600959036327071745,Global #Economic Outlook: The Blue Book of @AXAChiefEcon is downloadable here: http://t.co/GT1fr7Zlpo,142294033
489786317770072065,RT @AXAGraduates: VIDEO: Ian explains how the IT Graduate Programme paved his future at #AXA http://t.co/cKsGdtBzAL,142294033
631039992463257600,"""People in #Britain should boost their vitamin D intake"", say experts http://t.co/26H5EKfCIS #health #lifestyle http://t.co/mFkzUlkhND",142294033
469095525825142784,"Pragmatic or caring, what is your profile ? Do the test now! http://t.co/LnbLa7Yt0X #AnnualReport @AXA http://t.co/lU1GDEDDZB",142294033
718346465886793728,RT @AXAFrance: Félicitations aux gagnants et à tous les participants du #Hackathon #DigitalAXA !  👏 RDV en 2017 pour le prochain ! https://…,142294033
478915068218716160,"RT @AKSParis 
Welcoming the #AXAGermany #AXAHeartsinAction biking delegation #AXACRWeek @AXA http://t.co/SKrwcZ5GVr",142294033
503890128105123841,RT @axavotreservice: Prolonger l'été avec un jardin bio ça vous tente ? Tous nos conseils pour vous lancer : http://t.co/yOju4DP38H,142294033
702743825295380480,"#AXAResults: CA Total en hausse de 7% à 99 milliards d'€
Henri de Castries, notre PDG, revient sur ces résultats
https://t.co/Kj9FPhfzoZ",142294033
444518549659189248,Want to know cool stuff about AXA Group #CR initiatives? Find out on http://t.co/KPvnIly6Kv  #FY2013 #Earnings http://t.co/GVLjq8kh2k,142294033
707604020395970560,"@Builderburg7 Hello, sorry to read your Tweet. Please let me know where you are located so the local team can look into this for you",142294033
659319493873766400,The @ilo Global Business &amp; #Disability Charter is a call-to-action #AXA #enable2work  https://t.co/juQkdCnoAO https://t.co/sSChyoGKEz,142294033
731122477389254657,"RT @AXAUKGraduates: A visit from a very special guest - Thomas Buberl, the new AXA Group CEO. A great opportunity to #meetthomas https://t.…",142294033
710519770974691328,"@sadie230191 Hello, the @axainsurance team will offer their help!",142294033
496235028985434112,"RT @AXA_US: Mark Pearson, AXA US CEO, and Anders Malmstrom, AXA US CFO, discuss @AXA First Half 2014 results. http://t.co/HKvO5D0Urb #HY2014",142294033
427836618607583232,AXA reçoit 200 étudiants chinois de #Polytechnique #HEC #SciencesPo à l’occasion de la célébration de 50 ans de relations sino-françaises!,142294033
586229284253073410,"""La Vue d’Avignon"" tableau de #Vernet est désormais au @MuseeLouvre grâce au mécénat #AXA http://t.co/FGvMuQL0T1",142294033
524131261409796096,Interesting article @VentureBeat ‘The doctor will see you now — through #Google’ - http://t.co/x8lUNn6OE4,142294033
502806696507748353,RT @AXA_US: Thinking about adding stocks to your #investment mix? Read this overview to gain the knowledge to take your next step http://t.…,142294033
517675397450715136,Driverless cars are on the way but face hurdles in cybersecurity and legal liability http://t.co/nITgYcNqJN #technology,142294033
495105196947943424,"Initiatives numériques + responsabilité d’entreprise + #ALLiance4YOUth = 
préparer le futur @AXA #Résultats semestriels 2014",142294033
718372314899968000,RT @AXAResearchFund: #AXARF selected 27 impressive Post-Doctoral #research project from all over the #world https://t.co/PAUZEax5oN,142294033
562598559133208576,RT @AXAResearchFund: Find out the innovative research projet of Pr. Fort on video #WorldCancerDay #AXARF http://t.co/noHEer4Aek http://t.co…,142294033
638987240702672896,.@latimes reports temperatures in July were highest monthly temps since 1880 http://t.co/lcwFBphWto http://t.co/zSZZlPrqad,142294033
684679923173322752,"To address #climatechange issue, #AXA acts to reduce its transport carbon footprint https://t.co/MoWuUGIhua",142294033
450982445035565056,RT @AXAFrance: #PartagerProteger : Découvrez la nouvelle sélection de projets sur http://t.co/e3ugXogciX. Tous à vos votes !,142294033
674204094421204992,.@KTAXALife Caravan Health Check provided +6600 ppl with free #healthcheck during #loykrathong in Thailand! https://t.co/o6X91hkHiI,142294033
731043340913872896,"RT @AXA_US: ""Be an advocate and champion for other women"" #TBT to when we attended @WINForumNY https://t.co/ho4EhVYvzB https://t.co/JR5gsVC…",142294033
450978718664912898,RT @AXABizTeam: Our team is excited about the launch of our new #AXASuperhero product: http://t.co/IPjKP6nmOQ | http://t.co/h65BMyXBHF,142294033
458954256318758913,«Nous avons fortement accéléré notre développement dans les pays émergents» #HenrideCastries PDG #AXA #AGAXA,142294033
458955289929449472,"Qu'est ce que la transformation digitale pour #AXA, par #VWeill Directrice des opérations Groupe AXA #AGAXA",142294033
631730830818344960,@Youfound_Shelby Sorry to see your Tweet. The @AXAAssistanceUK teams will offer their help. Best regards,142294033
468725886372818944,“We are investing 800 million € in technology between 2013-2015” #VWeill Chief Operating Officer @AXA Group http://t.co/vsqPAa95Uh,142294033
463264558916702209,"RT @AXA_Banque
Téléchargez la BD ""La famille Kash"" - #Conseils gestion de l'argent de poche http://t.co/FAYRC0JzMb http://t.co/71mWNCsODE",142294033
563708548350476288,.@NASA launched an unmanned rocket with #satellite to track #climatechange http://t.co/DFM5pOKjoG via @Reuters http://t.co/dMl1N7rxg2,142294033
662673879589081089,RT @veroniqueweill: The convergence of big data &amp; insurance has privacy implications but allows for incredible personalization: https://t.c…,142294033
540808618342240256,Researchers launch smart watch to monitor epileptic seizures http://t.co/bMDOhI7pxc #technology #health,142294033
659368547408347137,"RT @AXAItalia: #AXAForum: ""We need to think about priorities"" @kaityarnall https://t.co/bIa1A0t0Oh #FutureOfFood @NatGeoFood",142294033
670155729433665536,RT @MadmagzComIn: Dernier petit-déjeuner @MadmagzComIn de l'année sur la #cominterne et le numérique avec @AXA chez @FAUCHON_Paris https://…,142294033
504629574693826560,RT @AXABizTeam: Our wizard will see you now: http://t.co/xJRp91kvX3 See the kinds of business insurance that companies like yours have chos…,142294033
623133653896458240,@NealPArmstrong apologies for the delayed answer. Please send your contact details at customer.care@axa.com.sg so that we can help you,142294033
569913996498866176,RT @AXA_US: AXA S.A. Expands Its Global Employee Benefits Footprint with Entry into the U.S. Market  http://t.co/Aqbnme1INR #EmployeeBenefi…,142294033
445967565647794176,RT @ChercheursdActu: Semaine contre le cancer: une chercheuse ordinaire http://t.co/1AZipPVBbe cc @AXAResearchFund @Lexpress,142294033
412564537553223680,RT @EmmanuelTZ: AXA's CEO H de Castries on globalization and inequality at the World Policy Conference 2013 http://t.co/OrjuQVIfol via @The…,142294033
433230152039141376,RT @AXALab: The MOOC distribution marketshare. Coursera is leading the path. By far. #emoocs2014 http://t.co/qDp84oXUKb,142294033
608631732141608961,Are #driverless cars closer &amp; safer than you think? http://t.co/jNfgpD47zd #technology,142294033
570501366591807488,LIVE Webcast: Our CEO #HenrideCastries presents our Full Year 2014 #AXAResults: http://t.co/OiStXYOAih,142294033
676414971660603392,CRO Forum: How will risk assessment be affected by new #tech &amp; how should insurance address these issues? https://t.co/xugmv1Ej0v,142294033
725612620460511232,"@Retailathlete Hello, sorry to read this. The @axainsurance team will offer their help!",142294033
482061423317893120,RT @AXAResearchFund: June 25th BigDay @unisdr #6AMCDRR: @AXA commitment 2 #DRR &amp; #climate issues w/ prez @gaelle_o @DaveNZ1965 &amp; #AXARF sid…,142294033
482160159004045312,RT @AXA_US: What is preventing you from taking action toward your financial goals? #reachinggoals #motivation #chasingdreams #moneyworries,142294033
510392185569951744,"RT @AXABizTeam ""Van drivers, our study says you can handle junctions but can you handle our maze?"" http://t.co/n4NTqYmBiq #VanSafe",142294033
458964873552990209,Find out all the videos from the 2013 #Annualreport of @AXA on http://t.co/KPvnIly6Kv!,142294033
508880638494392320,"RT @ClimateGroup: India's new government plan could help sell 7 million #electricvehicles, leading to 2.5m tons of fuel savings by 2020 htt…",142294033
420902784695664640,Laura is a digital project manager at #AXA Italy. Her driver: developing innovations that will change people’s lives http://t.co/ZlshzJCaw1,142294033
710156900688662528,"@FazFram Hi, sorry to read this; I will contact them!",142294033
448132925913960449,With @AXAUK : Mother's Day just around the corner (30th March). Why not treat mum to a home-cooked healthy lasagne? http://t.co/yA0JqMKlh8…,142294033
615908740160598016,RT @discoverAXA: Heard about our @AXALab? Thibaut Loilier explains what it's like working in Silicon Valley http://t.co/jPnDRChBzA http://t…,142294033
721994450550059009,#climat: Après la #COP21 quel rôle pr les marchés financiers? Tribune de @LaurenceTubiana &amp; C.Thimann #AXA @LesEchos https://t.co/S1ULugJc4M,142294033
718389798990409728,RT @AXAResearchFund: P Marie-Jeanne #AXA #CDO #AXARF: We could also have a key role to play to build trust that will enable #Bigdata #econo…,142294033
474188872914436096,Interesting takeaways from @Gartner_inc RT @PC360_Tech 10 Tech Trends Impacting P&amp;C in 2014 http://t.co/Z70eq7xQnJ (via @PC_360),142294033
707624827788652544,"@MattyAppleford Hi, could you plz send me more information so I can look into this for you? (location, policy number, contact details) Thx",142294033
423114896604008448,Is the world economy safer now than it was before the financial crisis? #HenrideCastries #ChiefEconomist #AXA @FT http://t.co/XdwSIZ2HNg,142294033
570504302873092097,"#AXAResults: Now Live:  J. de Vaucleroy, Head of Global Life &amp; Savings http://t.co/OiStXYOAih",142294033
468772699805057024,"@RachelRayns Hi Rachel, did you manage to get cover for your van? If not, our colleagues at @AXABizTeam are ready to help!",142294033
502424930768547840,.@RiskMgmtMonitor examines the lasting economic impact of #hurricane season http://t.co/kpHEtnjdxY,142294033
458947444903280641,.#Henridecastries déclare ouverte l'Assemblée générale des actionnaires #AGAXA http://t.co/tijTvWYXgA,142294033
652388815638790144,In the run-up to #COP21 @UNEP has just launched its final report on #greenfinance &amp; #sustainablefinance. More here: http://t.co/nY3P8cwNWD,142294033
719469570755596288,RT @AOC1978: AXA est désormais le 1er assureur à offrir à ses clients de - de 30 ans un canal de SAV/communication sur #Messenger https://t…,142294033
406500090337968128,"Continuons de soutenir les Philippines,en faisant un don à #CARE: http://t.co/K6gdaSxnBh Plus d’info: http://t.co/W1QmWWnXjq",142294033
444118406325739520,Finalists selected in Italy #Fellowshipforlongerlives! @impacthub @AXA @SwissRe http://t.co/ZIgveEVFt0,142294033
525566902807314432,"Indic. d’activité 9M 2014 : ""l’ensemble de nos lignes de métier en croissance démontre le succès de notre plan stratégique"" #DenisDuverne",142294033
601700022816743424,"""#AXA will join the #AfricanRiskCapacity w/ @WorldBank"" H. de Castries #climatefinanceday",142294033
436417533256556544,"RT @AXAPPPhealth
We've sorted through this week's #healthnews to bring you the highlights in our news centre http://t.co/maq4NM99s5",142294033
495094990142722048,"LIVE TWEET 9AM (Paris time): take a look at our #HY2014 Earnings highlights.
Access the webcast here: http://t.co/sYweS2k99Z",142294033
458923351809867776,Shareholders’ meeting #AXA: follow the event live at 2:30 pm! (Paris time) http://t.co/IuhrlnnLpU,142294033
433510828902318081,"Typhon #Haiyan : + de 500 000 euros récoltés par le Groupe, les employés et via les médias sociaux @CARE #AXA http://t.co/gTqxwi67ys",142294033
512889745840414720,RT @sparknews: I takes only ONE click to help us give #ImpactJournalism Day a voice. Thunderclap NOW! http://t.co/6JM1ABaHDG http://t.co/Kc…,142294033
616972092207185920,"Communiqué de presse #sustainablefinance ""De nouvelles règles pour de nouveaux horizons"" #AXA &amp; @UNEPfr http://t.co/0UJDmphITl",142294033
425249125631004672,RT @axavotreservice: Retrouvez ici nos conseils pour faire face aux inondations : http://t.co/kHF9vF3JcF #VAR,142294033
671605094970990593,RT @NOMADEIS: @NOMADEIS @AXA @NielsenFrance @MazarsFrance @saintgobain to unveil results of a global survey on #Youth #greenjobs for #COP21…,142294033
443657862204506113,#PartagerProteger : 6 projets solidaires à découvrir ! Votez pour vos préférés ici http://t.co/DPgTnzFcvu   http://t.co/y3D2Jnyf6P,142294033
461169449702150145,AXA Assistance conforte sa position d’acteur majeur international &amp; investit la santé et le digital ! #Résultats 2013 http://t.co/EhYuUokOen,142294033
590814999284731905,"RT @AXAIM: #ChristopheRoupie,Global Head #TSF, discusses the change in behaviour in financial markets http://t.co/fUbKuqAeiQ #AXAIMis20 #20…",142294033
570508596523323393,"Assurance Dommages : ""En 2014, AXA a fait son entrée au Nigéria &amp; au Brésil et nous étudions le marché égyptien."" J-L. Granier #AXAResults",142294033
479603737984774144,RT @AXA_US: Include your kids in family budgeting choices to keep them a step-ahead with their #finances later: http://t.co/405NUcNQAt #mon…,142294033
677538991869198336,RT @CFigueres: Turning point is here! Join the wave of change. Sign the Appel de Paris: https://t.co/B51XSP1q1z #COP21 https://t.co/WCKnzw6…,142294033
718344418785435648,"@ds_nadiajb Bonjour, pourriez-vous m'envoyer plus d'informations via DM afin que puisse vous aider? (n° de contrat, pays de souscription)",142294033
